,MAX MINT FOR PARTNERSHIP ORB IS 3,UWU ORB,KGF ORB,LAMP ORB,KAIJU ORB,CAPS ORB,ASUNA ORB,MURI ORB,HAUS ORB,*SORTED BY GOOGLE SHEETS COLUMN RANGE OF ORBS
1,0xcf2c04be45e01553471b05a12c1c8c5543ee3bdd,0,0,0,0,0,0,1,0,
1,0x3da7947f8e364dc33ee75e1e94c21dcb461323d2,0,0,0,0,0,0,1,0,
1,0x073f48bb1ddc52bd4cebdbf79e9452dc9a280528,0,0,0,0,0,0,1,0,
1,0x9a5a2d2e7e177b19321fe4246534119091319bec,0,0,0,0,0,0,1,0,
1,0x09dba4c2ba61f199d5e76b9cd8df56b359d74ab2,0,0,0,0,0,0,1,0,
1,0xfbb40e0d5554b965279dff6a25194b57532c429b,0,0,0,0,0,0,1,0,
1,0x77b376717dd3cdb8433ef1b0350bfc183b4713d7,0,0,0,0,0,0,1,0,
1,0xbd25c4c93cca29b106ac170442f4d7ee28eade31,0,0,0,0,0,0,1,0,
1,0x02babb3eea57e41ff704561d63687b27c32e12fd,0,0,0,0,0,0,1,0,
1,0x5b80e49bc52e48641de9343e8fdbe06d83fdb540,0,0,0,0,0,0,1,0,
1,0xc5d982035bf463e34f164aa0f4cc8f10cae22080,0,0,0,0,0,0,1,0,
1,0xae9deddf056811f91fb58208a0ef973e1eecc911,0,0,0,0,0,0,1,0,
1,0x2f3d886584cc4f9089c579b4877824975f8f217d,0,0,0,0,0,0,1,0,
1,0xbe009b9ce344f5b2a82bc341e2f4e31c8d02a94e,0,0,0,0,0,0,1,0,
1,0xdf5f5f7dd3b8bf9c9366f78991d606a879a7a415,0,0,0,0,0,0,1,0,
1,0xb772467eee819de03f5fb7d73983ef85ed94430c,0,0,0,0,0,0,1,0,
1,0xcc268f0483b0e923be3ebdc417318a1174fdd5a4,0,0,0,0,0,0,1,0,
1,0x8da2e5d69b15dc0af69c58713979e9f8189a2da8,0,0,0,0,0,0,1,0,
1,0x14b9ae94f7b3287bd71c5e53fb840aed49e8eaa7,0,0,0,0,0,0,1,0,
1,0x55f68dc10d956fabc3328d43236d5efb7b5d956d,0,0,0,0,0,0,1,0,
1,0x44f618b91ab1bfb1bca68a088acf3fe8f68d87fb,0,0,0,0,0,0,1,0,
1,0x3bf856111223340b1b0d84265c6836776630ab1a,0,0,0,0,0,0,1,0,
1,0x3132055f1f88bb884c1caee9e610a55c3ab420e1,0,0,0,0,0,0,1,0,
1,0x638df4bf46f107cb06f9d243e2a9ae5ba680bbf7,0,0,0,0,0,0,1,0,
1,0x203feebcf868aecd8fdd4169e4888fd425b34430,0,0,0,0,0,0,1,0,
1,0x5365a623637fcc381c945aa28c7752a981f38fde,0,0,0,0,0,0,1,0,
1,0x2a2e8eb975826cdea3f2f709ef7e40282eaaff96,0,0,0,0,0,0,1,0,
1,0x98ffb9c27218b87707b85624948884a395ae4064,0,0,0,0,0,0,1,0,
1,0x3938be78a8c76c181def844713913f3295aad16d,0,0,0,0,0,0,1,0,
1,0x3844d1c0455b3f1de703b3dd2df646779f4a596e,0,0,0,0,0,0,1,0,
1,0x230b9ff613158824cf50ed4d8c0f3d45374a3bf1,0,0,0,0,0,0,1,0,
1,0xb0cd1b4d8635fa0ecca73d4ede07ab7812d3a7e4,0,0,0,0,0,0,1,0,
1,0xb27000852f9645beca47dcc9e54fecb9f41d050e,0,0,0,0,0,0,1,0,
1,0xe7aa85b35b1fc2d5f04e8f5cecb6e0697e56ff4e,0,0,0,0,0,0,1,0,
1,0x7a7c2ada9711bb17c6d162c6b1182c134fa0e6ee,0,0,0,0,0,0,1,0,
1,0xf1a35a80dd9bdb13488a731eaa31647b430ababc,0,0,0,0,0,0,1,0,
1,0xc97baee84347477bbc75e52e830820116cda6b45,0,0,0,0,0,0,1,0,
1,0x3b372a1c0cd8a96500fdbb4deb280ae10d0f486f,0,0,0,0,0,0,1,0,
1,0x5338111fe1667be2c202e67caca67c8ee9b0d9f8,0,0,0,0,0,0,1,0,
1,0x6aace11c6dfbc5fcde428af09965f2b9ff3131c5,0,0,0,0,0,0,1,0,
1,0x1e3ac1c154480c47bce5262226001d0dceed85bb,0,0,0,0,0,0,1,0,
1,0x8ebde56ea90446fdf18d076790dae0059729dbe4,0,0,0,0,0,0,1,0,
1,0x7f71266f07ab095e8ce0f192a4196db4996c9ee0,0,0,0,0,0,0,1,0,
1,0xb53fd5992b02451a184f73d0060fc5176cfb3e66,0,0,0,0,0,0,1,0,
1,0x525c2fad03e26f8d7c6eed65d04fdfe52dacae82,0,0,0,0,0,0,1,0,
1,0xe2107fd05377d24d66b9fd5813af194536e8efff,0,0,0,0,0,0,1,0,
1,0xf8cdae33b704c030b1a1b200985d0b4168593bb6,0,0,0,0,0,0,1,0,
1,0x9e662456b411598a57aaee1c8443b1b390d15966,0,0,0,0,0,0,1,0,
1,0xa19ee987e5e54b5da7194a71ce6d4b4e52c1151c,0,0,0,0,0,0,1,0,
1,0x3d9619308a6fcd5883a5e67eb10630461cb86c8e,0,0,0,0,0,0,1,0,
1,0xebf3c132720915faaec603e7b824d76a2b0b206f,0,0,0,0,0,0,1,0,
1,0x251225ae4e589bf7c5b0575a3cd657620d5291a6,0,0,0,0,0,0,1,0,
1,0xc5477f78dbbe0ff8f605b29d03fd20c3ab54d5e8,0,0,0,0,0,0,1,0,
1,0xcfbe8874974a97f0a677fc67ee665fbc6e8d9490,0,0,0,0,0,0,1,0,
1,0x4767cb6138df1d3ed73b70902601d06050b0e744,0,0,0,0,0,0,1,0,
1,0xe6e416d39dd0b521da1b59d3af4d8930e6d5626b,0,0,0,0,0,0,1,0,
1,0x9468abbb4a13fffff7e1c9fd684f161ba2613d80,0,0,0,0,0,0,1,0,
1,0xe7bc49fcd5ce7adffbf34ab0ca8cd818c87ae89c,0,0,0,0,0,0,1,0,
1,0xd894d61f55e71c191a5148e085b4ee9c85a9646f,0,0,0,0,0,0,1,0,
1,0x87a3835c15cd0a705e286b1b7dc87bc4f07d035e,0,0,0,0,0,0,1,0,
1,0x5a9d482df493b57d081b3fc885298abe19b403ec,0,0,0,0,0,0,1,0,
1,0xb0b0c2078cab6efefcc27ce6e2833706d5ee54c4,0,0,0,0,0,0,1,0,
1,0x3997b3498ebe8ca60b804842a9bfaaef2eebf197,0,0,0,0,0,0,1,0,
1,0x133ed0c94356fbc4a9b89ee5287a0b5388eb4f48,0,0,0,0,0,0,1,0,
1,0xab784e0e731df5775dfc418fa4113089c49e6057,0,0,0,0,0,0,1,0,
1,0xb2df3aa85198b8eb4bbafd0d7c5d1caa119d9095,0,0,0,0,0,0,1,0,
1,0x668336abd5e6a2920951ba12bb09a0f1fd43f9d8,0,0,0,0,0,0,1,0,
1,0x5c2d74253a83a07665fd27ba910ba19b20fd909d,0,0,0,0,0,0,1,0,
1,0x4bf0d3de8480197ef629aa90542a1d618966e60f,0,0,0,0,0,0,1,0,
1,0xa0c3037903337345c13b69c4945d6ccff6d9fbc4,0,0,0,0,0,0,1,0,
1,0x32dddf474b068c024150946907dd4b93b5fbb72f,0,0,0,0,0,0,1,0,
1,0x975e72808639c28a685bd928c70148eaf8f67ccd,0,0,0,0,0,0,1,0,
1,0x00332cde3dba1eff3031d3d99faa7bbb8f379f37,0,0,0,0,0,0,1,0,
1,0x39bab20b1c5b6dfa704f1b544cbf17a53f99f397,0,0,0,0,0,0,1,0,
1,0xbb8459d141e4c8ad58a469516d09dd0bdd77469a,0,0,0,0,0,0,1,0,
1,0x4d0ccc8b6ee95e13837c55fc65ea18673a196e07,0,0,0,0,0,0,1,0,
1,0xf34263bc8480abc0fa9815de381522eb228301e1,0,0,0,0,0,0,1,0,
1,0x8989cac6a40839f174361df28e85425a7adc3886,0,0,0,0,0,0,1,0,
1,0xe7856ec5ed5efc43ab3f2664c39a4ed9d149a601,0,0,0,0,0,0,1,0,
1,0x1857bda243b5c9d9ddb4928944a46010bed3e348,0,0,0,0,0,0,1,0,
1,0xff169906cbf7cb487ee0842081da07a7fa748ff6,0,0,0,0,0,0,1,0,
1,0xa45d9c27778d6403e3487c4e1658b88bee37e4ea,0,0,0,0,0,0,1,0,
1,0x091d3ead6ea7eca568513e9c3381a64afe7cf628,0,0,0,0,0,0,1,0,
1,0xf13c4d23be11c2247fc404319a83411bebf6c0d0,0,0,0,0,0,0,1,0,
1,0x0cb91dc1cbd4c11f5d303f381a922bfac4a5e46b,0,0,0,0,0,0,1,0,
1,0xb6b31f5af88e846999ab683dfe084524a708c4dd,0,0,0,0,0,0,1,0,
1,0xc0f93c501f00ef1de33e2bb375bd2e8e48d2a7a9,0,0,0,0,0,0,1,0,
1,0x17cbd516166720b8c75fe75235ed0218d9cfdfbe,0,0,0,0,0,0,1,0,
1,0x558a1eab06491c10446e5d6296d9a306842a2225,0,0,0,0,0,0,1,0,
1,0xe2e5d5dc443bac5cfec7d59e82a4cf17961f1c02,0,0,0,0,0,0,1,0,
1,0x61751bc401f4eabe10a238661b4a60ba84910059,0,0,0,0,0,0,1,0,
1,0xa7e5c22bcc367d47392313167588b20bb2ced72e,0,0,0,0,0,0,1,0,
1,0x4032d7a0552d896ce5887a3570da71818ba299ef,0,0,0,0,0,0,1,0,
1,0x5a986bf7feb87ae1aaf2cdc33f8d42b29bbf4eaf,0,0,0,0,0,0,1,0,
1,0xcf36522f85102d53deb2ebdfe78f507b72b9ef7e,0,0,0,0,0,0,1,0,
1,0xce0c906329a2684fb50619700db44ea34c5f8f64,0,0,0,0,0,0,1,0,
1,0x911bb65a13af3f83cd0b60bf113b644b53d7e438,0,0,0,0,0,0,1,0,
1,0x86bda3205c63da8dff007dd082e33d73d423ea0c,0,0,0,0,0,0,1,0,
1,0x3815b87b355a7af24bde3dce518ed255a82ad11c,0,0,0,0,0,0,1,0,
1,0x4cfb5a10abd074ed8ed642283934253b49e6a77a,0,0,0,0,0,0,1,0,
1,0x8bf7e26886513220e76d13864e1c2e86a141dfb4,0,0,0,0,0,0,1,0,
1,0x4182bb12eb9beaeea8226bb7f18d69ca685b2a07,0,0,0,0,0,0,1,0,
1,0xb63249eabb44e5beabf3c4ea8befa0d6de0223bd,0,0,0,0,0,0,1,0,
1,0xdd21b28b7d8765ad6f1c21e25b9b2bb1be95ee62,0,0,0,0,0,0,1,0,
1,0x8380c894faf9d537d68569ca2d1642eaf64d6be7,0,0,0,0,0,0,1,0,
1,0x68c97c7f9dbaa80fff921085d368a6941c6110a0,0,0,0,0,0,0,1,0,
1,0xfb99f6e346fc3e61a413d0d405d14903552cbcc7,0,0,0,0,0,0,1,0,
1,0xe01574a463d0664e327d77e388512d17702c32c0,0,0,0,0,0,0,1,0,
1,0x3fd668561cdba0b33630df1c167dc4934db775d5,0,0,0,0,0,0,1,0,
1,0xf5fc659c87d91076cff17e358c366480746d32dc,0,0,0,0,0,0,1,0,
1,0xb04430b3e752062a3eb65f6a984bc282920d5243,0,0,0,0,0,0,1,0,
1,0x37d6258662ef824a4eacd5712546a875fb6f7f51,0,0,0,0,0,0,1,0,
1,0xbc1bc28ede98917c1eb0372b42d91329e82bf888,0,0,0,0,0,0,1,0,
1,0xba369da68290016a8cf66189531a815356cbf1db,0,0,0,0,0,0,1,0,
1,0x039207d140653650bd0cff5ca3d4cd4bd138df03,0,0,0,0,0,0,1,0,
1,0xed5957c426d46b979455cde5178352660232c4de,0,0,0,0,0,0,1,0,
1,0x504f0baf0810a9a3265bebe18ee25474800ffc45,0,0,0,0,0,0,1,0,
1,0x155e07ce1aab2daf52badddf967059f83476a9e8,0,0,0,0,0,0,1,0,
1,0x1eedcd7c2334463c51b4af75c96b983be7ed4d39,0,0,0,0,0,0,1,0,
1,0x39dc4e129a431d7195170f419707c93b77e77272,0,0,0,0,0,0,1,0,
1,0x91ba3695fe48dca09a96b641985f382314293c9d,0,0,0,0,0,0,1,0,
1,0xc8371ba60b5ae604f42f22fd9ebe236fd3cf06aa,0,0,0,0,0,0,1,0,
1,0xe33e0d9a56bca43000a09cc949c3899ef542b828,0,0,0,0,0,0,1,0,
1,0x0775c5d89efc109b64149a3c6c67912e982d28ea,0,0,0,0,0,0,1,0,
1,0x8d22a2abb134ff46ef4d10c77a1066484df8aaa9,0,0,0,0,0,0,1,0,
1,0x68e988023293fa366dafa4f6425e42c94dbe94a1,0,0,0,0,0,0,1,0,
1,0x4265624c465b40db4050bff270e06e25c6c231b0,0,0,0,0,0,0,1,0,
1,0xb3a422f65c3f59b95ccf1d34dd0667a3f3102a9b,0,0,0,0,0,0,1,0,
1,0x87eea79cb95c5cf0a2633867db289ffaaa0775bd,0,0,0,0,0,0,1,0,
1,0x03b0a5e8b006d38046cc8c81f8aea272679a3476,0,0,0,0,0,0,1,0,
1,0xdae2d80e803e7e7bc279309ede4e039788b4936d,0,0,0,0,0,0,1,0,
1,0xe9a788dacd3de5cf4bee7ec2fb3cd36110825464,0,0,0,0,0,0,1,0,
1,0x2cd3abe312a2e6ed31c124848bd13c875407cc7b,0,0,0,0,0,0,1,0,
1,0x73acfceb4fffcf177c0a2dd436954363d53cab58,0,0,0,0,0,0,1,0,
1,0xe9c51f99418ec4443fc8368a1e7bf4fad899164f,0,0,0,0,0,0,1,0,
1,0xc4ed285e6196e87e1f543af469ef3b5bb369f3f0,0,0,0,0,0,0,1,0,
1,0x3bf5fff3db120385aeefa86ba00a27314a685d33,0,0,0,0,0,0,1,0,
1,0x11db656259b89fcaa067dca9b7427e9f7c7ef6b3,0,0,0,0,0,0,1,0,
1,0x551e9b974125aa2c36b78242254b4150caa80ca6,0,0,0,0,0,0,1,0,
1,0x6d5239106010e9a3a7d70404de49924d66d4e27b,0,0,0,0,0,0,1,0,
1,0x23f28ae3e9756ba982a6290f9081b6a84900b758,0,0,0,0,0,0,1,0,
1,0x5a70ec52e977b50c9fc12ca0aa6d5e26e7c62291,0,0,0,0,0,0,1,0,
1,0x9156f20136360aabc3f940af745aa989c0761017,0,0,0,0,0,0,1,0,
1,0x43e3d043193670c27fae9efa81142d9021a68866,0,0,0,0,0,0,1,0,
1,0xf8fab446e40ca05e87d9c32b089b093616dba71d,0,0,0,0,0,0,1,0,
1,0x7afca134f525827ed1f73f3e3e730e9dc169928c,0,0,0,0,0,0,1,0,
1,0xedd96ffb13c3344eb4d0486f8d33a1a07afdfc8d,0,0,0,0,0,0,1,0,
1,0xb3190039be0201dfefcd8fd4a5567c94b97dacd6,0,0,0,0,0,0,1,0,
1,0xc36074cc84c5f0bfcf5adac560bd50134ca2d389,0,0,0,0,0,0,1,0,
1,0xe9fd605eb616ceaae5218eac62bc3aaf985c45bb,0,0,0,0,0,0,1,0,
1,0xa0a34a0daaee688d41aeb41ee87e816836665c53,0,0,0,0,0,0,1,0,
1,0x070339e8016ffc869dfaf647fbd78513a7d735b1,0,0,0,0,0,0,1,0,
1,0x3f09335df0f3a5997eab6144409f7ff05aa50ce8,0,0,0,0,0,0,1,0,
1,0xf4c4a1bcfd0559c662e89c23f5d674eb09c4b8e2,0,0,0,0,0,0,1,0,
1,0x9450bdddbb9867f018bc8a4f45c56cbebade67e2,0,0,0,0,0,0,1,0,
1,0x7667fdc5e83adc2650fc5cda8117399cb079da5a,0,0,0,0,0,0,1,0,
1,0xbdf5ff3524e9062e10c0e6f29234ad67d4adbd01,0,0,0,0,0,0,1,0,
1,0xac4c49f9202af186020e4fbfaabd87a18b2501aa,0,0,0,0,0,0,1,0,
1,0xf9a6839305530087b7291d281d204f104f75dbd8,0,0,0,0,0,0,1,0,
1,0xcb93f1d02fcf15c0b691226d33fa5fb26400cd7b,0,0,0,0,0,0,1,0,
1,0xa624d23acb2bcb56f792ab06fdeb3180566512b7,0,0,0,0,0,0,1,0,
1,0x95b690de254edbc7e71d8de78fb3c9e88bf1ee04,0,0,0,0,0,0,1,0,
1,0x15e3f6db1bfafb7661c86a4cc5c29106f5300d14,0,0,0,0,0,0,1,0,
1,0xc6984fe7c14ff0147fda7114fe16f63762886669,0,0,0,0,0,0,1,0,
1,0x869ddba4607193c584455db82126aed5ab29e3c9,0,0,0,0,0,0,1,0,
1,0x864b57ef079a9de12b8bdb8ec272ba7d5abdcfb3,0,0,0,0,0,0,1,0,
1,0x770569f85346b971114e11e4bb5f7ac776673469,0,0,0,0,0,0,1,0,
1,0x877167231d569c9fcf5e7a5e2b073c7cd41f2cff,0,0,0,0,0,0,1,0,
1,0x7f8ea5b0f68cff0e6922ee185f77ff275442544c,0,0,0,0,0,0,1,0,
1,0xdb9818e654968f60b0947508fd801bff646a01d0,0,0,0,0,0,0,1,0,
1,0x79dfa972ced78394f855c5b9b44a9cba7d07eae6,0,0,0,0,0,0,1,0,
1,0xd1b8e1451cfa2faf41d1903dbe7e83c2ef1fab5d,0,0,0,0,0,0,1,0,
1,0x6bb208126b46be139c4be92d74f9229150176f0e,0,0,0,0,0,0,1,0,
1,0xdaf64311db669821efba2a2ff6ceaa077f5d8d50,0,0,0,0,0,0,1,0,
1,0x27a6c3c8eae850d219116073215d1299489013e0,0,0,0,0,0,0,1,0,
1,0x3912d7ea8140e16dac355892653f3512c3cf3749,0,0,0,0,0,0,1,0,
1,0xacff8b3d8aa6d2eace4a1e34f7636103542e09bf,0,0,0,0,0,0,1,0,
1,0x4116739a3e79e20d59b511d7530b5e84cb1da17d,0,0,0,0,0,0,1,0,
1,0x07d2b483a942341682633e1448d6630757fe2fd3,0,0,0,0,0,0,1,0,
1,0x470368491c83d516b2aa0a3a9febb6c9cc38bc70,0,0,0,0,0,0,1,0,
1,0x031d28d371fd5c51d48117830a0c8d13dd6cf4ce,0,0,0,0,0,0,1,0,
1,0x170f20ea829d997f144a85ea43904de8050a8f73,0,0,0,0,0,0,1,0,
1,0xc8e03749d2ad194cc906d974bce1c75950eecc60,0,0,0,0,0,0,1,0,
1,0x5138cb94d86d6cde09c491fd72c81095c965bf01,0,0,0,0,0,0,1,0,
1,0xafa7ef15cd25b273677dbfdcab8f31d32090da2f,0,0,0,0,0,0,1,0,
1,0x094af28834a4c8d38f301b6bbd74db38946e9a82,0,0,0,0,0,0,1,0,
1,0x1c8db4e8daac65025ee7dabc0ff8db9ddf217d11,0,0,0,0,0,0,1,0,
1,0x9f87db8a8bd2a89ec67f4f7cdad17e5c59208661,0,0,0,0,0,0,1,0,
1,0x19b04060737e967b6c62620f61448df767a16b35,0,0,0,0,0,0,1,0,
1,0x418d01bb3cb72e89a3692088ebde5e109ed8f12b,0,0,0,0,0,0,1,0,
1,0xc9b0fbff1263328314bacc84fc0fd6b97d49c76d,0,0,0,0,0,0,1,0,
1,0x5d11244cb9197b115f02f323e4d94a4325bd03bf,0,0,0,0,0,0,1,0,
1,0x16ccc7c5da786246d54c9f1ef6f90609472c73ab,0,0,0,0,0,0,1,0,
1,0x93c7f25eac29f2cdceaacddebd746ec4d447bca2,0,0,0,0,0,0,1,0,
1,0x9c80f129b30209a03dda0fc3d97d1fc7ef27666e,0,0,0,0,0,0,1,0,
1,0xc31aa7c627adae7d6f2a13dea42127c1045f854d,0,0,0,0,0,0,1,0,
1,0xda574ae5d28edc085f1f56a3eb47aa62a05c74f4,0,0,0,0,0,0,1,0,
1,0x56cc2adeef97ea6f8ad1b0641adc368ed539dba8,0,0,0,0,0,0,1,0,
1,0xa79e55a26fbbec4bfb4aad17f925c7a627b9ec21,0,0,0,0,0,0,1,0,
1,0x7718cf2a04e0e7b2cf55ffd29491be7269ec13c0,0,0,0,0,0,0,1,0,
1,0x6208ba74c41ce356fbe52f451d9f0fb796d2db2f,0,0,0,0,0,0,1,0,
1,0xd50348ef8d03bcd3057e67d3b006de91f2b7e674,0,0,0,0,0,0,1,0,
1,0x614cdf4718b872b8c66204532ddc05d692c86312,0,0,0,0,0,0,1,0,
1,0x94ecd399929403e0dbd172e846bef5a9038b65a4,0,0,0,0,0,0,1,0,
1,0x40027b419713c2442a210967103fb5256fef5324,0,0,0,0,0,0,1,0,
1,0x232dc43727a5affc3a42ee79d1a33a95021ba48d,0,0,0,0,0,0,1,0,
1,0x39d2cb007e2e0a283d5bbf3b1a0b01deb02fdcd5,0,0,0,0,0,0,1,0,
1,0xb7ee3ef333b686885ffef3acc3679fbeff9b0cad,0,0,0,0,0,0,1,0,
1,0xa6b14d09b9cc28ea2c75e7494aeb179763ab2a45,0,0,0,0,0,0,1,0,
1,0x0b550441cd5479084120316903b09fb6a3c25904,0,0,0,0,0,0,1,0,
1,0xe847949e5fc136adf35bc393147e8b773a099d7b,0,0,0,0,0,0,1,0,
1,0x2b7660b1d8d982b95ff04c95d2bbeb02b20ac42a,0,0,0,0,0,0,1,0,
1,0x3cef49954ba6cc3b9e400f0916f83ea29ac10483,0,0,0,0,0,0,1,0,
1,0xf695d4ac65f9ba8e3457bb7ab3d73f09f3ca6171,0,0,0,0,0,0,1,0,
1,0x15a2823591446359c0288cd09f36f360a6008ece,0,0,0,0,0,0,1,0,
1,0x3483d8b0289661e7508e00070de0de1a1f63a82b,0,0,0,0,0,0,1,0,
1,0x3dc9b60137d6cc920a4eb4d1dea0603b42535f91,0,0,0,0,0,0,1,0,
1,0xdab8309a56e694326b3c3605206939524a3d685d,0,0,0,0,0,0,1,0,
1,0xb32e0b5f762445398463758c827b15f38739df63,0,0,0,0,0,0,1,0,
1,0x3bd35d44390271803fbbfee21c0d7515ac766dd5,0,0,0,0,0,0,1,0,
1,0x32105aa1f08Ff7D9d84a9d7Ee57d08b1C0B11F58,0,0,0,0,0,0,1,0,
1,0x6328db0e28b6a625a0f4c0d443353002e9603b20,0,0,0,0,0,0,1,0,
1,0xb9526e5353c524b5baeb38efa378249e9d94a743,0,0,0,0,0,0,1,0,
1,0xbf3ecae667b59b070a4ab69585857af80eb64988,0,0,0,0,0,0,1,0,
1,0x292d2458bc8503c682f9bc584fca432a19a2551e,0,0,0,0,0,0,1,0,
1,0x69a359ff26f03edfffb01eb0218ce3756c08456f,0,0,0,0,0,0,1,0,
1,0xeafb86c874a1d848fe14f86a8d14693238d42b19,0,0,0,0,0,0,1,0,
1,0x6df01853fc014065201d5b9ca57135f76142882d,0,0,0,0,0,0,1,0,
1,0x17a3db44a39c47ec1666fd87ffa0b63bc8e27e95,0,0,0,0,0,0,1,0,
1,0x5cff97cdb0831140de97fb0d1f01ba8112052744,0,0,0,0,0,0,1,0,
1,0x21003d3ef06da03dd7e8f33d32e058df392c8749,0,0,0,0,0,0,1,0,
1,0x0e0816ec356676870e561f2bcd163498060323cd,0,0,0,0,0,0,1,0,
1,0xbd547f4d3fd65f066c5452ef6e20fc2533373835,0,0,0,0,0,0,1,0,
1,0x5404a4d869b31e1ce899b02c54a0c3556a21e4bd,0,0,0,0,0,0,1,0,
1,0x174136B42AE3BB980b8EadfeCF739Dab510B9A87,0,0,0,0,0,0,1,0,Roberto-OG#6666
1,0xe8639AcfF76060Dab3840Fa3f8182f02018025Ce,0,0,0,0,0,0,1,0,Grimace#2413
1,0x8d9e7cd6ce495885f15DfC1802b9feee5f2c7ce9,0,0,0,0,0,0,1,0,Fomoud#8741
1,0x8AE3C2941e570296d22C5349f35949804E4FC5D4,0,0,0,0,0,0,1,0,Mulawing#8631
1,0x40196d371f7c687B4007Af056787c54f82c1Efdb,0,0,0,0,0,0,1,0,SUPERRARE
1,0x088941f320d9980c02a73de3a56210206f819af1,0,0,0,0,0,0,1,0,UNDERTAKER#2873
1,0x16A190b12f1a3A373Db66527235e8c6E2e73A16A,0,0,0,0,0,0,1,0,
1,0x49526bC33A7Dc016e2F9226C3829fAaf5281427a,0,0,0,0,0,0,1,0,
1,0xa67bd130Edd36EC30BEBe1e6fA8ef2e44B2238c8,0,0,0,0,0,0,1,0,
1,0x68de62fE1eD2BBC28Ac097cacA2ddd033786FCC8,0,0,0,0,0,0,1,0,
1,0x53A6b4884Ab5c013a4d367aEEDf2bC2d5E489328,0,0,0,0,0,0,1,0,
1,0xD4487e4e897f2Bb5E7e83a543f955d6C140F247b,0,0,0,0,0,0,1,0,
1,0x46e6c0Dd26bca0Be30636d5aaaAb7416Ed14186f,0,0,0,0,0,0,1,0,
1,0xd2f5A1f57331D7455D2DF338977769df2605B1E1,0,0,0,0,0,0,1,0,
1,0x62aBD07411EB52D1Ed14cAa8e1A8987DA97b9BA0,0,0,0,0,0,0,1,0,
1,0x190B3EB98F74118Cba62243bC9eF953AB53bD07a,0,0,0,0,0,0,1,0,
1,0xBc1B4740851a8c23E4ab339754E4232d907F4B3b,0,0,0,0,0,0,1,0,
1,0xBBa2200B5195AC107414162e1cF617Bb99CF20c3,0,0,0,0,0,0,1,0,
1,0x835eEC69B9E7127fcEB2eAc154d74828e1a8feDE,0,0,0,0,0,0,1,0,
1,0x9949e1B509C488D238C9426C2533291a1B0E8A47,0,0,0,0,0,0,1,0,
1,0xB378f046E34544e9C524d8EF5A6619d02D93D3B6,0,0,0,0,0,0,1,0,
1,0x4aE112e00B8B4447bdDcbA1aFD86Abf16398076b,0,0,0,0,0,0,1,0,
1,0x1d36868b198eCD5424B6810B2988859b0A18180e,0,0,0,0,0,0,1,0,
1,0xfFddf87B1dc643a0216EeA71EEFc50Fe501433fF,0,0,0,0,0,0,1,0,
1,0x1Fcd4bBf6a50486f27B5750ba268bC25daB655D6,0,0,0,0,0,0,1,0,
1,0xAFFb38FE7681e1A6cd82Ae14BEFf87d7DfC4E2cF,0,0,0,0,0,0,1,0,
1,0x9d0CA97249532df66fE08abD7adf4710E7a3C092,0,0,0,0,0,0,1,0,
1,0x19743364a08e8B6537Fc0B8c056B748c18a48a62,0,0,0,0,0,0,1,0,
1,0x2D72615eB327E170C04dB057fecD5F9A6bC059C1,0,0,0,0,0,0,1,0,
1,0xd1a911c44f9E3554383f7f7fB29Df164F42a61A3,0,0,0,0,0,0,1,0,
1,0x5CBF10B3445472a309da0FA02ac8EEf3AEE5deA9,0,0,0,0,0,0,1,0,
1,0x00Ca201A3817932f6Dd18e9BE71F923b29E34708,0,0,0,0,0,0,1,0,
1,0xB3f2c706d78817D0E689D6aF956F901ac0D1AA80,0,0,0,0,0,0,1,0,
1,0x1B561A20963F3d444688df4843Db0A511C1A4024,0,0,0,0,0,0,1,0,
1,0xa95044E5B26171e06c1cc311f1F93D8b45301afB,0,0,0,0,0,0,1,0,
1,0x6E073624229AF21bA225fFE4092eaDf007949435,0,0,0,0,0,0,1,0,
1,0xAE7cD5be5a70B305400e22116dC051f5144b3ccC,0,0,0,0,0,0,1,0,
1,0x8A8753A880D561E5eF0E983a54731df93C3b8f08,0,0,0,0,0,0,1,0,
1,0x03DbF9a310EEA1fD6f277fdD979A7855A555b8c0,0,0,0,0,0,0,1,0,
1,0x15e5b76A758af6b14CE6f134374E32Dcb5450Cd6,0,0,0,0,0,0,1,0,
1,0x5E0654A7bAcFDFB0584f38F939bA7a11ecc82533,0,0,0,0,0,0,1,0,
1,0xB1FC5b92C40FD3A5431b9CaD7Ea39680A14ADbF5,0,0,0,0,0,0,1,0,
1,0x26086B2431863AfBEAbbc68598f876CfD08dBEeF,0,0,0,0,0,0,1,0,
1,0xF9BBB08373Ef7367987985bdd8dfb8B4a6569029,0,0,0,0,0,0,1,0,
1,0x9349F2246D266445f0D40055c9529F084a3ea74F,0,0,0,0,0,0,1,0,
1,0x11ab9463418E47Fc5D9Fe2a17f662AdB19B295C1,0,0,0,0,0,0,1,0,
1,0xCAB2cE9FaECfE8f4B860A63d0f91748Eb817c309,0,0,0,0,0,0,1,0,
1,0xBdc09b82f88Aea093277A551DCcf94dF6a75FF8f,0,0,0,0,0,0,1,0,
1,0xff319e5e7206a28DacA3b540E5d30420110EFFAF,0,0,0,0,0,0,1,0,
1,0xd70A9dcD0753dD7aD9Cc49d434B91659A6165512,0,0,0,0,0,0,1,0,
1,0x7f76bc9491B39b25145a57f334311403f99760b4,0,0,0,0,0,0,1,0,
